beds.slots,world_id,hours,Beds in use,Patients waiting,Patients treated,Patients died
180,13,98.0,153.0,0.0,379.0,0.0
180,13,99.0,156.0,0.0,384.0,0.0
180,13,100.0,156.0,0.0,389.0,0.0
180,13,101.0,157.0,0.0,397.0,0.0
180,13,102.0,161.0,0.0,402.0,0.0
180,13,103.0,156.0,0.0,406.0,0.0
180,13,104.0,156.0,0.0,417.0,0.0
180,13,105.0,157.0,0.0,422.0,0.0
180,13,106.0,158.0,0.0,425.0,0.0
180,13,107.0,159.0,0.0,429.0,0.0
180,13,108.0,157.0,0.0,435.0,0.0
180,13,109.0,155.0,0.0,442.0,0.0
180,13,110.0,155.0,0.0,447.0,0.0
180,13,111.0,151.0,0.0,453.0,0.0
180,13,112.0,152.0,0.0,461.0,0.0
180,13,113.0,153.0,0.0,466.0,0.0
180,13,114.0,155.0,0.0,471.0,0.0
180,13,115.0,156.0,0.0,474.0,0.0
180,13,116.0,156.0,0.0,478.0,0.0
180,13,117.0,155.0,0.0,483.0,0.0
180,13,118.0,158.0,0.0,487.0,0.0
180,13,119.0,155.0,0.0,492.0,0.0
180,13,120.0,155.0,0.0,500.0,0.0
180,13,121.0,157.0,0.0,505.0,0.0
180,13,122.0,160.0,0.0,510.0,0.0
180,13,123.0,159.0,0.0,514.0,0.0
180,13,124.0,155.0,0.0,519.0,0.0
180,13,125.0,156.0,0.0,527.0,0.0
180,13,126.0,161.0,0.0,534.0,0.0
180,13,127.0,164.0,0.0,537.0,0.0
180,13,128.0,163.0,0.0,540.0,0.0
180,13,129.0,172.0,0.0,546.0,0.0
180,13,130.0,171.0,0.0,548.0,0.0
180,13,131.0,173.0,0.0,554.0,0.0
180,13,132.0,168.0,0.0,557.0,0.0
180,13,133.0,174.0,0.0,566.0,0.0
180,13,134.0,175.0,0.0,569.0,0.0
180,13,135.0,173.0,0.0,573.0,0.0
180,13,136.0,175.0,0.0,580.0,0.0
180,13,137.0,174.0,3.0,583.0,0.0
180,13,138.0,176.0,3.0,589.0,0.0
180,13,139.0,176.0,5.0,593.0,0.0
180,13,140.0,176.0,8.0,597.0,0.0
180,13,141.0,173.0,7.0,601.0,0.0
180,13,142.0,174.0,7.0,608.0,0.0
180,13,143.0,177.0,9.0,614.0,4.0
180,13,144.0,174.0,11.0,617.0,4.0
180,13,145.0,176.0,13.0,623.0,4.0
180,13,146.0,177.0,16.0,627.0,9.0
180,13,147.0,173.0,18.0,630.0,11.0
180,13,148.0,174.0,14.0,637.0,15.0
180,13,149.0,175.0,13.0,643.0,18.0
180,13,150.0,173.0,12.0,648.0,19.0
180,13,151.0,170.0,10.0,655.0,21.0
180,13,152.0,177.0,7.0,665.0,24.0
180,13,153.0,174.0,10.0,668.0,27.0
180,13,154.0,173.0,10.0,674.0,27.0
180,13,155.0,176.0,7.0,681.0,29.0
180,13,156.0,178.0,11.0,685.0,33.0
180,13,157.0,174.0,15.0,687.0,33.0
180,13,158.0,172.0,13.0,693.0,36.0
180,13,159.0,177.0,11.0,701.0,40.0
180,13,160.0,174.0,15.0,704.0,44.0
180,13,161.0,174.0,14.0,710.0,47.0
180,13,162.0,174.0,11.0,716.0,50.0
180,13,163.0,175.0,7.0,722.0,53.0
180,13,164.0,175.0,7.0,727.0,56.0
180,13,165.0,176.0,6.0,732.0,58.0
180,13,166.0,175.0,6.0,736.0,59.0
180,13,167.0,175.0,9.0,741.0,59.0
180,13,168.0,177.0,13.0,746.0,59.0
180,13,169.0,178.0,14.0,749.0,59.0
180,13,170.0,177.0,17.0,751.0,61.0
180,13,171.0,174.0,13.0,754.0,67.0
180,13,172.0,177.0,11.0,760.0,69.0
180,13,173.0,177.0,16.0,763.0,71.0
180,13,174.0,177.0,18.0,766.0,73.0
180,13,175.0,176.0,19.0,769.0,77.0
180,13,176.0,175.0,18.0,773.0,81.0
180,13,177.0,174.0,12.0,778.0,84.0
180,13,178.0,176.0,9.0,784.0,89.0
180,13,179.0,177.0,7.0,788.0,93.0
180,13,180.0,176.0,9.0,791.0,94.0
180,13,181.0,176.0,8.0,795.0,96.0
180,13,182.0,177.0,12.0,799.0,97.0
180,13,183.0,177.0,15.0,802.0,100.0
180,13,184.0,178.0,17.0,805.0,100.0
180,13,185.0,176.0,15.0,807.0,105.0
180,13,186.0,176.0,14.0,811.0,108.0
180,13,187.0,179.0,15.0,815.0,111.0
180,13,188.0,177.0,16.0,816.0,114.0
180,13,189.0,178.0,16.0,819.0,116.0
180,13,190.0,174.0,14.0,821.0,121.0
180,13,191.0,177.0,11.0,827.0,122.0
180,13,192.0,179.0,13.0,830.0,125.0
180,13,193.0,178.0,16.0,831.0,126.0
180,13,194.0,175.0,17.0,833.0,129.0
180,13,195.0,179.0,16.0,838.0,134.0
180,13,196.0,179.0,17.0,839.0,136.0
180,13,197.0,177.0,20.0,840.0,137.0
180,13,198.0,176.0,23.0,843.0,144.0
180,13,199.0,177.0,18.0,847.0,147.0
180,13,200.0,178.0,18.0,850.0,153.0
180,13,201.0,178.0,19.0,852.0,156.0
180,13,202.0,179.0,23.0,854.0,160.0
180,13,203.0,178.0,24.0,855.0,166.0
180,13,204.0,178.0,24.0,857.0,169.0
180,13,205.0,179.0,25.0,859.0,173.0
180,13,206.0,176.0,32.0,860.0,179.0
180,13,207.0,178.0,19.0,864.0,185.0
180,13,208.0,179.0,23.0,866.0,187.0
180,13,209.0,178.0,27.0,867.0,194.0
180,13,210.0,176.0,20.0,869.0,199.0
180,13,211.0,176.0,21.0,873.0,203.0
180,13,212.0,174.0,15.0,877.0,208.0
180,13,213.0,178.0,14.0,883.0,210.0
180,13,214.0,178.0,14.0,885.0,217.0
180,13,215.0,175.0,17.0,887.0,217.0
180,13,216.0,177.0,14.0,892.0,220.0
180,13,217.0,180.0,14.0,895.0,223.0
180,13,218.0,178.0,20.0,895.0,226.0
180,13,219.0,177.0,19.0,897.0,229.0
180,13,220.0,178.0,16.0,900.0,232.0
180,13,221.0,177.0,20.0,902.0,235.0
180,13,222.0,175.0,21.0,905.0,238.0
180,13,223.0,178.0,15.0,910.0,243.0
180,13,224.0,178.0,14.0,912.0,248.0
180,13,225.0,179.0,15.0,914.0,251.0
180,13,226.0,176.0,27.0,915.0,252.0
180,13,227.0,177.0,23.0,919.0,256.0
180,13,228.0,178.0,23.0,922.0,260.0
180,13,229.0,178.0,17.0,924.0,269.0
180,13,230.0,176.0,17.0,926.0,271.0
180,13,231.0,178.0,10.0,930.0,278.0
180,13,232.0,179.0,11.0,932.0,281.0
180,13,233.0,179.0,14.0,933.0,281.0
180,13,234.0,177.0,20.0,934.0,282.0
180,13,235.0,177.0,23.0,937.0,286.0
180,13,236.0,177.0,21.0,940.0,291.0
180,13,237.0,177.0,13.0,943.0,297.0
180,13,238.0,180.0,9.0,946.0,303.0
180,13,239.0,179.0,17.0,946.0,306.0
180,13,240.0,178.0,21.0,947.0,308.0
180,13,241.0,178.0,18.0,949.0,311.0
180,13,242.0,178.0,20.0,951.0,316.0
180,13,243.0,179.0,25.0,953.0,319.0
180,13,244.0,178.0,28.0,954.0,322.0
180,13,245.0,178.0,26.0,956.0,330.0
180,13,246.0,178.0,24.0,958.0,335.0
180,13,247.0,178.0,20.0,960.0,342.0
180,13,248.0,178.0,18.0,962.0,346.0
180,13,249.0,179.0,23.0,964.0,349.0
180,13,250.0,179.0,24.0,965.0,351.0
180,13,251.0,177.0,21.0,966.0,358.0
180,13,252.0,179.0,12.0,969.0,363.0
180,13,253.0,177.0,6.0,970.0,365.0
180,13,254.0,177.0,0.0,973.0,368.0
180,13,255.0,173.0,0.0,976.0,370.0
180,13,256.0,173.0,0.0,980.0,370.0
180,13,257.0,171.0,0.0,980.0,370.0
180,13,258.0,170.0,0.0,982.0,370.0
180,13,259.0,169.0,0.0,983.0,370.0
180,13,260.0,165.0,0.0,984.0,370.0
180,13,261.0,163.0,0.0,988.0,370.0
180,13,262.0,161.0,0.0,990.0,370.0
180,13,263.0,160.0,0.0,992.0,370.0
180,13,264.0,159.0,0.0,993.0,370.0
180,13,265.0,158.0,0.0,994.0,370.0
180,13,266.0,157.0,0.0,995.0,370.0
180,13,267.0,156.0,0.0,996.0,370.0
180,13,268.0,156.0,0.0,997.0,370.0
180,13,269.0,153.0,0.0,997.0,370.0
180,13,270.0,152.0,0.0,1000.0,370.0
180,13,271.0,149.0,0.0,1001.0,370.0
180,13,272.0,148.0,0.0,1004.0,370.0
180,13,273.0,146.0,0.0,1005.0,370.0
180,13,274.0,146.0,0.0,1007.0,370.0
180,13,275.0,145.0,0.0,1007.0,370.0
180,13,276.0,142.0,0.0,1008.0,370.0
180,13,277.0,141.0,0.0,1011.0,370.0
180,13,278.0,138.0,0.0,1012.0,370.0
180,13,279.0,138.0,0.0,1015.0,370.0
180,13,280.0,137.0,0.0,1015.0,370.0
180,13,281.0,137.0,0.0,1016.0,370.0
180,13,282.0,137.0,0.0,1016.0,370.0
180,13,283.0,137.0,0.0,1016.0,370.0
180,13,284.0,137.0,0.0,1016.0,370.0
180,13,285.0,137.0,0.0,1016.0,370.0
180,13,286.0,137.0,0.0,1016.0,370.0
180,13,287.0,137.0,0.0,1016.0,370.0
180,13,288.0,137.0,0.0,1016.0,370.0
180,13,289.0,137.0,0.0,1016.0,370.0
180,13,290.0,137.0,0.0,1016.0,370.0
180,13,291.0,137.0,0.0,1016.0,370.0
180,13,292.0,137.0,0.0,1016.0,370.0
180,13,293.0,136.0,0.0,1016.0,370.0
180,13,294.0,135.0,0.0,1017.0,370.0
180,13,295.0,133.0,0.0,1018.0,370.0
180,13,296.0,133.0,0.0,1020.0,370.0
180,13,297.0,133.0,0.0,1020.0,370.0
180,13,298.0,133.0,0.0,1020.0,370.0
180,13,299.0,132.0,0.0,1020.0,370.0
180,13,300.0,132.0,0.0,1021.0,370.0
180,13,301.0,132.0,0.0,1021.0,370.0
180,13,302.0,132.0,0.0,1021.0,370.0
180,13,303.0,132.0,0.0,1021.0,370.0
180,13,304.0,132.0,0.0,1021.0,370.0
180,13,305.0,132.0,0.0,1021.0,370.0
180,13,306.0,132.0,0.0,1021.0,370.0
180,13,307.0,132.0,0.0,1021.0,370.0
180,13,308.0,132.0,0.0,1021.0,370.0
180,13,309.0,132.0,0.0,1021.0,370.0
180,13,310.0,131.0,0.0,1021.0,370.0
180,13,311.0,131.0,0.0,1022.0,370.0
180,14,0.0,9.0,0.0,0.0,0.0
180,14,1.0,16.0,0.0,0.0,0.0
180,14,2.0,24.0,0.0,0.0,0.0
180,14,3.0,27.0,0.0,0.0,0.0
180,14,4.0,36.0,0.0,0.0,0.0
180,14,5.0,40.0,0.0,0.0,0.0
180,14,6.0,47.0,0.0,0.0,0.0
180,14,7.0,51.0,0.0,0.0,0.0
180,14,8.0,54.0,0.0,0.0,0.0
180,14,9.0,60.0,0.0,0.0,0.0
180,14,10.0,65.0,0.0,0.0,0.0
180,14,11.0,69.0,0.0,0.0,0.0
180,14,12.0,72.0,0.0,1.0,0.0
180,14,13.0,75.0,0.0,1.0,0.0
180,14,14.0,83.0,0.0,2.0,0.0
180,14,15.0,86.0,0.0,2.0,0.0
180,14,16.0,91.0,0.0,2.0,0.0
180,14,17.0,96.0,0.0,2.0,0.0
180,14,18.0,99.0,0.0,2.0,0.0
180,14,19.0,104.0,0.0,2.0,0.0
180,14,20.0,111.0,0.0,2.0,0.0
180,14,21.0,114.0,0.0,3.0,0.0
180,14,22.0,120.0,0.0,3.0,0.0
180,14,23.0,126.0,0.0,3.0,0.0
180,14,24.0,126.0,0.0,3.0,0.0
180,14,25.0,127.0,0.0,6.0,0.0
180,14,26.0,127.0,0.0,8.0,0.0
180,14,27.0,129.0,0.0,15.0,0.0
180,14,28.0,128.0,0.0,17.0,0.0
180,14,29.0,127.0,0.0,22.0,0.0
180,14,30.0,127.0,0.0,27.0,0.0
180,14,31.0,128.0,0.0,31.0,0.0
180,14,32.0,134.0,0.0,36.0,0.0
180,14,33.0,134.0,0.0,38.0,0.0
180,14,34.0,136.0,0.0,41.0,0.0
180,14,35.0,138.0,0.0,43.0,0.0
180,14,36.0,143.0,0.0,50.0,0.0
180,14,37.0,146.0,0.0,53.0,0.0
180,14,38.0,144.0,0.0,56.0,0.0
180,14,39.0,145.0,0.0,60.0,0.0
180,14,40.0,145.0,0.0,64.0,0.0
180,14,41.0,145.0,0.0,68.0,0.0
180,14,42.0,148.0,0.0,74.0,0.0
180,14,43.0,150.0,0.0,77.0,0.0
180,14,44.0,150.0,0.0,81.0,0.0
180,14,45.0,151.0,0.0,86.0,0.0
180,14,46.0,153.0,0.0,91.0,0.0
180,14,47.0,158.0,0.0,93.0,0.0
180,14,48.0,157.0,0.0,94.0,0.0
180,14,49.0,155.0,0.0,99.0,0.0
180,14,50.0,158.0,0.0,105.0,0.0
180,14,51.0,159.0,0.0,107.0,0.0
180,14,52.0,162.0,0.0,111.0,0.0
180,14,53.0,162.0,0.0,116.0,0.0
180,14,54.0,159.0,0.0,122.0,0.0
180,14,55.0,158.0,0.0,127.0,0.0
180,14,56.0,159.0,0.0,131.0,0.0
180,14,57.0,158.0,0.0,134.0,0.0
180,14,58.0,161.0,0.0,139.0,0.0
180,14,59.0,157.0,0.0,144.0,0.0
180,14,60.0,160.0,0.0,153.0,0.0
180,14,61.0,160.0,0.0,155.0,0.0
180,14,62.0,160.0,0.0,159.0,0.0
180,14,63.0,162.0,0.0,164.0,0.0
180,14,64.0,160.0,0.0,167.0,0.0
180,14,65.0,156.0,0.0,173.0,0.0
180,14,66.0,157.0,0.0,178.0,0.0
180,14,67.0,156.0,0.0,185.0,0.0
180,14,68.0,154.0,0.0,189.0,0.0
180,14,69.0,158.0,0.0,195.0,0.0
180,14,70.0,152.0,0.0,198.0,0.0
180,14,71.0,154.0,0.0,206.0,0.0
180,14,72.0,153.0,0.0,209.0,0.0
180,14,73.0,151.0,0.0,213.0,0.0
180,14,74.0,152.0,0.0,221.0,0.0
180,14,75.0,149.0,0.0,227.0,0.0
180,14,76.0,148.0,0.0,235.0,0.0
180,14,77.0,147.0,0.0,240.0,0.0
180,14,78.0,148.0,0.0,245.0,0.0
180,14,79.0,144.0,0.0,250.0,0.0
180,14,80.0,148.0,0.0,257.0,0.0
180,14,81.0,146.0,0.0,260.0,0.0
180,14,82.0,146.0,0.0,267.0,0.0
180,14,83.0,150.0,0.0,273.0,0.0
180,14,84.0,154.0,0.0,275.0,0.0
180,14,85.0,152.0,0.0,279.0,0.0
180,14,86.0,157.0,0.0,287.0,0.0
180,14,87.0,161.0,0.0,294.0,0.0
180,14,88.0,160.0,0.0,296.0,0.0
180,14,89.0,162.0,0.0,303.0,0.0
180,14,90.0,165.0,0.0,307.0,0.0
180,14,91.0,170.0,0.0,309.0,0.0
180,14,92.0,173.0,0.0,313.0,0.0
180,14,93.0,173.0,1.0,317.0,0.0
180,14,94.0,175.0,1.0,324.0,0.0
180,14,95.0,173.0,0.0,329.0,0.0
180,14,96.0,174.0,1.0,334.0,0.0
180,14,97.0,173.0,2.0,340.0,0.0
180,14,98.0,178.0,1.0,347.0,0.0
180,14,99.0,176.0,4.0,349.0,0.0
180,14,100.0,171.0,4.0,353.0,0.0
180,14,101.0,176.0,2.0,362.0,0.0
180,14,102.0,178.0,5.0,366.0,0.0
180,14,103.0,175.0,7.0,368.0,0.0
180,14,104.0,173.0,11.0,373.0,0.0
180,14,105.0,172.0,9.0,380.0,2.0
180,14,106.0,173.0,5.0,388.0,3.0
180,14,107.0,176.0,5.0,395.0,4.0
180,14,108.0,176.0,6.0,399.0,4.0
180,14,109.0,178.0,12.0,403.0,4.0
180,14,110.0,172.0,18.0,405.0,4.0
180,14,111.0,177.0,17.0,413.0,4.0
180,14,112.0,174.0,20.0,416.0,10.0
180,14,113.0,167.0,14.0,422.0,14.0
180,14,114.0,175.0,4.0,435.0,17.0
180,14,115.0,179.0,6.0,440.0,20.0
180,14,116.0,173.0,9.0,441.0,20.0
180,14,117.0,176.0,8.0,448.0,20.0
180,14,118.0,175.0,7.0,452.0,22.0
180,14,119.0,174.0,11.0,457.0,23.0
180,14,120.0,175.0,10.0,463.0,26.0
180,14,121.0,174.0,10.0,468.0,27.0
180,14,122.0,177.0,8.0,474.0,30.0
180,14,123.0,175.0,8.0,477.0,32.0
180,14,124.0,176.0,8.0,482.0,35.0
180,14,125.0,174.0,12.0,486.0,36.0
180,14,126.0,173.0,7.0,492.0,38.0
180,14,127.0,171.0,5.0,499.0,41.0
180,14,128.0,173.0,0.0,508.0,45.0
180,14,129.0,169.0,0.0,514.0,45.0
180,14,130.0,169.0,0.0,524.0,45.0
180,14,131.0,168.0,0.0,529.0,45.0
180,14,132.0,168.0,0.0,534.0,45.0
180,14,133.0,169.0,0.0,540.0,45.0
180,14,134.0,176.0,0.0,544.0,45.0
180,14,135.0,175.0,1.0,545.0,45.0
180,14,136.0,173.0,0.0,550.0,45.0
180,14,137.0,178.0,0.0,556.0,45.0
180,14,138.0,175.0,4.0,557.0,45.0
180,14,139.0,177.0,9.0,562.0,45.0
180,14,140.0,175.0,9.0,565.0,45.0
180,14,141.0,179.0,10.0,570.0,45.0
180,14,142.0,175.0,13.0,571.0,49.0
180,14,143.0,178.0,12.0,576.0,50.0
180,14,144.0,173.0,15.0,578.0,52.0
180,14,145.0,177.0,11.0,585.0,53.0
180,14,146.0,172.0,10.0,588.0,55.0
180,14,147.0,177.0,2.0,596.0,58.0
180,14,148.0,178.0,2.0,599.0,59.0
180,14,149.0,176.0,4.0,601.0,59.0
180,14,150.0,172.0,6.0,605.0,59.0
180,14,151.0,178.0,3.0,613.0,59.0
180,14,152.0,172.0,9.0,615.0,59.0
180,14,153.0,174.0,5.0,623.0,59.0
180,14,154.0,176.0,4.0,629.0,59.0
180,14,155.0,178.0,7.0,633.0,59.0
180,14,156.0,175.0,10.0,635.0,59.0
180,14,157.0,178.0,10.0,640.0,59.0
180,14,158.0,178.0,11.0,642.0,62.0
180,14,159.0,177.0,10.0,644.0,64.0
180,14,160.0,178.0,11.0,647.0,65.0
180,14,161.0,172.0,14.0,649.0,67.0
180,14,162.0,178.0,8.0,657.0,69.0
180,14,163.0,177.0,18.0,659.0,72.0
180,14,164.0,178.0,21.0,662.0,72.0
180,14,165.0,176.0,20.0,664.0,74.0
180,14,166.0,177.0,11.0,668.0,82.0
180,14,167.0,177.0,13.0,671.0,86.0
180,14,168.0,179.0,17.0,674.0,86.0
180,14,169.0,176.0,21.0,675.0,87.0
180,14,170.0,178.0,14.0,679.0,94.0
180,14,171.0,172.0,13.0,681.0,97.0
180,14,172.0,174.0,8.0,689.0,100.0
180,14,173.0,176.0,6.0,695.0,102.0
180,14,174.0,177.0,7.0,699.0,103.0
180,14,175.0,175.0,6.0,702.0,105.0
180,14,176.0,176.0,6.0,707.0,107.0
180,14,177.0,178.0,7.0,711.0,110.0
180,14,178.0,176.0,11.0,713.0,111.0
180,14,179.0,177.0,11.0,717.0,111.0
180,14,180.0,178.0,19.0,720.0,113.0
180,14,181.0,178.0,20.0,722.0,116.0
180,14,182.0,178.0,24.0,724.0,118.0
180,14,183.0,178.0,18.0,726.0,128.0
180,14,184.0,177.0,18.0,728.0,131.0
180,14,185.0,177.0,16.0,731.0,135.0
180,14,186.0,177.0,12.0,734.0,140.0
180,14,187.0,178.0,12.0,737.0,141.0
180,14,188.0,177.0,14.0,739.0,144.0
180,14,189.0,178.0,17.0,742.0,145.0
180,14,190.0,178.0,19.0,744.0,146.0
180,14,191.0,176.0,18.0,746.0,149.0
180,14,192.0,176.0,18.0,750.0,153.0
180,14,193.0,179.0,15.0,754.0,159.0
180,14,194.0,176.0,18.0,755.0,161.0
180,14,195.0,178.0,15.0,759.0,165.0
180,14,196.0,176.0,16.0,761.0,168.0
180,14,197.0,177.0,14.0,765.0,171.0
180,14,198.0,176.0,17.0,768.0,175.0
180,14,199.0,179.0,14.0,772.0,176.0
180,14,200.0,179.0,16.0,773.0,179.0
180,14,201.0,175.0,21.0,774.0,185.0
180,14,202.0,176.0,17.0,779.0,187.0
180,14,203.0,177.0,17.0,783.0,191.0
180,14,204.0,177.0,17.0,786.0,194.0
180,14,205.0,177.0,16.0,789.0,198.0
180,14,206.0,179.0,12.0,792.0,201.0
180,14,207.0,177.0,16.0,793.0,204.0
180,14,208.0,177.0,12.0,796.0,209.0
180,14,209.0,176.0,17.0,799.0,210.0
180,14,210.0,175.0,18.0,803.0,211.0
180,14,211.0,179.0,12.0,808.0,217.0
180,14,212.0,178.0,11.0,809.0,223.0
180,14,213.0,179.0,11.0,811.0,225.0
180,14,214.0,178.0,14.0,812.0,227.0
180,14,215.0,176.0,15.0,814.0,229.0
180,14,216.0,179.0,15.0,818.0,231.0
180,14,217.0,177.0,20.0,819.0,232.0
180,14,218.0,179.0,19.0,822.0,235.0
180,14,219.0,177.0,20.0,823.0,239.0
180,14,220.0,178.0,18.0,826.0,243.0
180,14,221.0,177.0,15.0,828.0,246.0
180,14,222.0,178.0,14.0,831.0,249.0
180,14,223.0,178.0,15.0,833.0,252.0
180,14,224.0,179.0,16.0,835.0,256.0
180,14,225.0,180.0,21.0,836.0,259.0
180,14,226.0,175.0,25.0,836.0,262.0
180,14,227.0,177.0,22.0,841.0,266.0
180,14,228.0,178.0,21.0,844.0,269.0
180,14,229.0,178.0,25.0,846.0,270.0
180,14,230.0,176.0,26.0,848.0,279.0
180,14,231.0,178.0,19.0,852.0,283.0
180,14,232.0,177.0,23.0,854.0,289.0
180,14,233.0,178.0,20.0,857.0,292.0
180,14,234.0,176.0,20.0,859.0,298.0
180,14,235.0,177.0,11.0,863.0,304.0
180,14,236.0,180.0,16.0,866.0,305.0
180,14,237.0,179.0,23.0,866.0,308.0
180,14,238.0,179.0,25.0,867.0,310.0
180,14,239.0,179.0,32.0,868.0,317.0
180,14,240.0,175.0,38.0,869.0,321.0
180,14,241.0,177.0,25.0,874.0,324.0
180,14,242.0,178.0,24.0,877.0,333.0
180,14,243.0,179.0,22.0,879.0,342.0
180,14,244.0,178.0,21.0,880.0,347.0
180,14,245.0,179.0,16.0,882.0,349.0
180,14,246.0,177.0,17.0,883.0,352.0
180,14,247.0,179.0,17.0,886.0,353.0
180,14,248.0,179.0,20.0,887.0,357.0
180,14,249.0,179.0,23.0,888.0,359.0
180,14,250.0,177.0,25.0,889.0,364.0
180,14,251.0,176.0,16.0,892.0,368.0
180,14,252.0,176.0,7.0,896.0,373.0
180,14,253.0,178.0,0.0,900.0,378.0
180,14,254.0,177.0,0.0,901.0,378.0
180,14,255.0,176.0,0.0,902.0,378.0
180,14,256.0,174.0,0.0,903.0,378.0
180,14,257.0,172.0,0.0,905.0,378.0
180,14,258.0,171.0,0.0,907.0,378.0
180,14,259.0,168.0,0.0,908.0,378.0
180,14,260.0,165.0,0.0,911.0,378.0
180,14,261.0,165.0,0.0,914.0,378.0
180,14,262.0,163.0,0.0,914.0,378.0
180,14,263.0,162.0,0.0,916.0,378.0
180,14,264.0,160.0,0.0,917.0,378.0
180,14,265.0,156.0,0.0,919.0,378.0
180,14,266.0,155.0,0.0,923.0,378.0
180,14,267.0,154.0,0.0,924.0,378.0
180,14,268.0,151.0,0.0,925.0,378.0
180,14,269.0,149.0,0.0,928.0,378.0
180,14,270.0,148.0,0.0,930.0,378.0
180,14,271.0,147.0,0.0,931.0,378.0
180,14,272.0,146.0,0.0,932.0,378.0
180,14,273.0,145.0,0.0,933.0,378.0
180,14,274.0,144.0,0.0,934.0,378.0
180,14,275.0,143.0,0.0,935.0,378.0
180,14,276.0,140.0,0.0,936.0,378.0
180,14,277.0,139.0,0.0,939.0,378.0
180,14,278.0,139.0,0.0,940.0,378.0
180,14,279.0,139.0,0.0,940.0,378.0
180,14,280.0,139.0,0.0,940.0,378.0
180,14,281.0,139.0,0.0,940.0,378.0
180,14,282.0,138.0,0.0,940.0,378.0
180,14,283.0,138.0,0.0,941.0,378.0
180,14,284.0,138.0,0.0,941.0,378.0
180,14,285.0,138.0,0.0,941.0,378.0
180,14,286.0,136.0,0.0,941.0,378.0
180,14,287.0,136.0,0.0,943.0,378.0
180,14,288.0,136.0,0.0,943.0,378.0
180,14,289.0,136.0,0.0,943.0,378.0
180,14,290.0,136.0,0.0,943.0,378.0
180,14,291.0,136.0,0.0,943.0,378.0
180,14,292.0,136.0,0.0,943.0,378.0
180,14,293.0,136.0,0.0,943.0,378.0
180,14,294.0,135.0,0.0,943.0,378.0
180,14,295.0,135.0,0.0,944.0,378.0
180,14,296.0,134.0,0.0,944.0,378.0
180,14,297.0,134.0,0.0,945.0,378.0
180,14,298.0,134.0,0.0,945.0,378.0
180,14,299.0,134.0,0.0,945.0,378.0
180,14,300.0,134.0,0.0,945.0,378.0
180,14,301.0,134.0,0.0,945.0,378.0
180,14,302.0,134.0,0.0,945.0,378.0
180,14,303.0,134.0,0.0,945.0,378.0
180,14,304.0,134.0,0.0,945.0,378.0
180,14,305.0,134.0,0.0,945.0,378.0
180,14,306.0,134.0,0.0,945.0,378.0
180,14,307.0,134.0,0.0,945.0,378.0
180,14,308.0,134.0,0.0,945.0,378.0
180,14,309.0,134.0,0.0,945.0,378.0
180,14,310.0,133.0,0.0,945.0,378.0
180,14,311.0,133.0,0.0,946.0,378.0
190,15,0.0,2.0,0.0,0.0,0.0
190,15,1.0,9.0,0.0,0.0,0.0
190,15,2.0,15.0,0.0,0.0,0.0
190,15,3.0,19.0,0.0,0.0,0.0
190,15,4.0,22.0,0.0,0.0,0.0
190,15,5.0,29.0,0.0,0.0,0.0
190,15,6.0,35.0,0.0,0.0,0.0
190,15,7.0,41.0,0.0,0.0,0.0
190,15,8.0,48.0,0.0,0.0,0.0
190,15,9.0,54.0,0.0,0.0,0.0
190,15,10.0,59.0,0.0,0.0,0.0
190,15,11.0,64.0,0.0,0.0,0.0
190,15,12.0,68.0,0.0,0.0,0.0
190,15,13.0,70.0,0.0,0.0,0.0
190,15,14.0,75.0,0.0,0.0,0.0
190,15,15.0,80.0,0.0,0.0,0.0
190,15,16.0,84.0,0.0,0.0,0.0
190,15,17.0,86.0,0.0,0.0,0.0
190,15,18.0,89.0,0.0,0.0,0.0
190,15,19.0,92.0,0.0,2.0,0.0
190,15,20.0,98.0,0.0,2.0,0.0
190,15,21.0,100.0,0.0,2.0,0.0
190,15,22.0,106.0,0.0,5.0,0.0
190,15,23.0,114.0,0.0,5.0,0.0
190,15,24.0,115.0,0.0,6.0,0.0
190,15,25.0,117.0,0.0,11.0,0.0
190,15,26.0,120.0,0.0,15.0,0.0
190,15,27.0,123.0,0.0,16.0,0.0
190,15,28.0,123.0,0.0,18.0,0.0
190,15,29.0,127.0,0.0,23.0,0.0
190,15,30.0,130.0,0.0,26.0,0.0
190,15,31.0,128.0,0.0,30.0,0.0
190,15,32.0,132.0,0.0,36.0,0.0
190,15,33.0,133.0,0.0,38.0,0.0
190,15,34.0,140.0,0.0,42.0,0.0
190,15,35.0,143.0,0.0,43.0,0.0
190,15,36.0,147.0,0.0,46.0,0.0
190,15,37.0,150.0,0.0,49.0,0.0
190,15,38.0,152.0,0.0,53.0,0.0
190,15,39.0,155.0,0.0,56.0,0.0
190,15,40.0,153.0,0.0,61.0,0.0
190,15,41.0,158.0,0.0,66.0,0.0
190,15,42.0,158.0,0.0,69.0,0.0
190,15,43.0,159.0,0.0,73.0,0.0
190,15,44.0,162.0,0.0,77.0,0.0
190,15,45.0,168.0,0.0,79.0,0.0
190,15,46.0,168.0,0.0,82.0,0.0
190,15,47.0,166.0,0.0,87.0,0.0
190,15,48.0,164.0,0.0,93.0,0.0
190,15,49.0,167.0,0.0,98.0,0.0
190,15,50.0,167.0,0.0,100.0,0.0
190,15,51.0,172.0,0.0,104.0,0.0
190,15,52.0,175.0,0.0,107.0,0.0
190,15,53.0,182.0,0.0,111.0,0.0
