beds.slots,world_id,hours,Beds in use,Patients waiting,Patients treated,Patients died
195,10,205.0,138.0,0.0,955.0,0.0
195,10,206.0,133.0,0.0,960.0,0.0
195,10,207.0,127.0,0.0,965.0,0.0
195,10,208.0,120.0,0.0,971.0,0.0
195,10,209.0,114.0,0.0,978.0,0.0
195,10,210.0,112.0,0.0,984.0,0.0
195,10,211.0,107.0,0.0,986.0,0.0
195,10,212.0,102.0,0.0,991.0,0.0
195,10,213.0,96.0,0.0,996.0,0.0
195,10,214.0,94.0,0.0,1002.0,0.0
195,10,215.0,90.0,0.0,1004.0,0.0
195,10,216.0,85.0,0.0,1008.0,0.0
195,10,217.0,82.0,0.0,1013.0,0.0
195,10,218.0,78.0,0.0,1016.0,0.0
195,10,219.0,74.0,0.0,1020.0,0.0
195,10,220.0,68.0,0.0,1024.0,0.0
195,10,221.0,64.0,0.0,1030.0,0.0
195,10,222.0,61.0,0.0,1034.0,0.0
195,10,223.0,55.0,0.0,1037.0,0.0
195,10,224.0,48.0,0.0,1043.0,0.0
195,10,225.0,44.0,0.0,1050.0,0.0
195,10,226.0,41.0,0.0,1054.0,0.0
195,10,227.0,35.0,0.0,1057.0,0.0
195,10,228.0,34.0,0.0,1063.0,0.0
195,10,229.0,31.0,0.0,1064.0,0.0
195,10,230.0,30.0,0.0,1067.0,0.0
195,10,231.0,28.0,0.0,1068.0,0.0
195,10,232.0,27.0,0.0,1070.0,0.0
195,10,233.0,24.0,0.0,1071.0,0.0
195,10,234.0,23.0,0.0,1074.0,0.0
195,10,235.0,22.0,0.0,1075.0,0.0
195,10,236.0,21.0,0.0,1076.0,0.0
195,10,237.0,21.0,0.0,1077.0,0.0
195,10,238.0,18.0,0.0,1077.0,0.0
195,10,239.0,18.0,0.0,1080.0,0.0
195,10,240.0,18.0,0.0,1080.0,0.0
195,10,241.0,14.0,0.0,1080.0,0.0
195,10,242.0,11.0,0.0,1084.0,0.0
195,10,243.0,11.0,0.0,1087.0,0.0
195,10,244.0,10.0,0.0,1087.0,0.0
195,10,245.0,10.0,0.0,1088.0,0.0
195,10,246.0,10.0,0.0,1088.0,0.0
195,10,247.0,9.0,0.0,1088.0,0.0
195,10,248.0,8.0,0.0,1089.0,0.0
195,10,249.0,6.0,0.0,1090.0,0.0
195,10,250.0,4.0,0.0,1092.0,0.0
195,10,251.0,4.0,0.0,1094.0,0.0
195,10,252.0,4.0,0.0,1094.0,0.0
195,10,253.0,3.0,0.0,1094.0,0.0
195,10,254.0,2.0,0.0,1095.0,0.0
195,10,255.0,2.0,0.0,1096.0,0.0
195,10,256.0,2.0,0.0,1096.0,0.0
195,10,257.0,1.0,0.0,1096.0,0.0
195,10,258.0,1.0,0.0,1097.0,0.0
195,10,259.0,1.0,0.0,1097.0,0.0
195,10,260.0,1.0,0.0,1097.0,0.0
195,10,261.0,0.0,0.0,1097.0,0.0
195,10,262.0,0.0,0.0,1098.0,0.0
195,11,0.0,7.0,0.0,0.0,0.0
195,11,1.0,12.0,0.0,0.0,0.0
195,11,2.0,18.0,0.0,0.0,0.0
195,11,3.0,29.0,0.0,0.0,0.0
195,11,4.0,33.0,0.0,0.0,0.0
195,11,5.0,39.0,0.0,0.0,0.0
195,11,6.0,44.0,0.0,0.0,0.0
195,11,7.0,53.0,0.0,0.0,0.0
195,11,8.0,56.0,0.0,0.0,0.0
195,11,9.0,60.0,0.0,0.0,0.0
195,11,10.0,66.0,0.0,0.0,0.0
195,11,11.0,69.0,0.0,0.0,0.0
195,11,12.0,72.0,0.0,0.0,0.0
195,11,13.0,77.0,0.0,0.0,0.0
195,11,14.0,80.0,0.0,0.0,0.0
195,11,15.0,87.0,0.0,0.0,0.0
195,11,16.0,92.0,0.0,1.0,0.0
195,11,17.0,94.0,0.0,1.0,0.0
195,11,18.0,99.0,0.0,2.0,0.0
195,11,19.0,102.0,0.0,2.0,0.0
195,11,20.0,104.0,0.0,4.0,0.0
195,11,21.0,108.0,0.0,5.0,0.0
195,11,22.0,112.0,0.0,6.0,0.0
195,11,23.0,113.0,0.0,6.0,0.0
195,11,24.0,115.0,0.0,8.0,0.0
195,11,25.0,116.0,0.0,10.0,0.0
195,11,26.0,116.0,0.0,12.0,0.0
195,11,27.0,118.0,0.0,15.0,0.0
195,11,28.0,125.0,0.0,17.0,0.0
195,11,29.0,124.0,0.0,19.0,0.0
195,11,30.0,124.0,0.0,24.0,0.0
195,11,31.0,127.0,0.0,31.0,0.0
195,11,32.0,131.0,0.0,34.0,0.0
195,11,33.0,131.0,0.0,37.0,0.0
195,11,34.0,132.0,0.0,41.0,0.0
195,11,35.0,134.0,0.0,44.0,0.0
195,11,36.0,134.0,0.0,51.0,0.0
195,11,37.0,131.0,0.0,54.0,0.0
195,11,38.0,132.0,0.0,59.0,0.0
195,11,39.0,129.0,0.0,61.0,0.0
195,11,40.0,133.0,0.0,67.0,0.0
195,11,41.0,133.0,0.0,69.0,0.0
195,11,42.0,132.0,0.0,72.0,0.0
195,11,43.0,133.0,0.0,74.0,0.0
195,11,44.0,138.0,0.0,77.0,0.0
195,11,45.0,137.0,0.0,79.0,0.0
195,11,46.0,141.0,0.0,85.0,0.0
195,11,47.0,147.0,0.0,88.0,0.0
195,11,48.0,149.0,0.0,90.0,0.0
195,11,49.0,149.0,0.0,93.0,0.0
195,11,50.0,150.0,0.0,98.0,0.0
195,11,51.0,152.0,0.0,102.0,0.0
195,11,52.0,148.0,0.0,108.0,0.0
195,11,53.0,152.0,0.0,114.0,0.0
195,11,54.0,151.0,0.0,118.0,0.0
195,11,55.0,151.0,0.0,123.0,0.0
195,11,56.0,149.0,0.0,127.0,0.0
195,11,57.0,150.0,0.0,131.0,0.0
195,11,58.0,154.0,0.0,137.0,0.0
195,11,59.0,157.0,0.0,140.0,0.0
195,11,60.0,155.0,0.0,143.0,0.0
195,11,61.0,156.0,0.0,149.0,0.0
195,11,62.0,156.0,0.0,153.0,0.0
195,11,63.0,156.0,0.0,157.0,0.0
195,11,64.0,154.0,0.0,163.0,0.0
195,11,65.0,157.0,0.0,169.0,0.0
195,11,66.0,158.0,0.0,172.0,0.0
195,11,67.0,163.0,0.0,180.0,0.0
195,11,68.0,162.0,0.0,184.0,0.0
195,11,69.0,164.0,0.0,189.0,0.0
195,11,70.0,166.0,0.0,193.0,0.0
195,11,71.0,167.0,0.0,195.0,0.0
195,11,72.0,166.0,0.0,200.0,0.0
195,11,73.0,174.0,0.0,205.0,0.0
195,11,74.0,177.0,0.0,207.0,0.0
195,11,75.0,175.0,0.0,212.0,0.0
195,11,76.0,174.0,0.0,219.0,0.0
195,11,77.0,171.0,0.0,226.0,0.0
195,11,78.0,171.0,0.0,234.0,0.0
195,11,79.0,171.0,0.0,237.0,0.0
195,11,80.0,172.0,0.0,242.0,0.0
195,11,81.0,171.0,0.0,247.0,0.0
195,11,82.0,170.0,0.0,252.0,0.0
195,11,83.0,168.0,0.0,256.0,0.0
195,11,84.0,168.0,0.0,261.0,0.0
195,11,85.0,171.0,0.0,265.0,0.0
195,11,86.0,167.0,0.0,269.0,0.0
195,11,87.0,171.0,0.0,276.0,0.0
195,11,88.0,167.0,0.0,277.0,0.0
195,11,89.0,170.0,0.0,284.0,0.0
195,11,90.0,162.0,0.0,289.0,0.0
195,11,91.0,160.0,0.0,299.0,0.0
195,11,92.0,161.0,0.0,307.0,0.0
195,11,93.0,161.0,0.0,313.0,0.0
195,11,94.0,160.0,0.0,319.0,0.0
195,11,95.0,163.0,0.0,323.0,0.0
195,11,96.0,160.0,0.0,327.0,0.0
195,11,97.0,158.0,0.0,334.0,0.0
195,11,98.0,158.0,0.0,341.0,0.0
195,11,99.0,166.0,0.0,346.0,0.0
195,11,100.0,162.0,0.0,348.0,0.0
195,11,101.0,163.0,0.0,356.0,0.0
195,11,102.0,162.0,0.0,363.0,0.0
195,11,103.0,171.0,0.0,370.0,0.0
195,11,104.0,179.0,0.0,371.0,0.0
195,11,105.0,178.0,0.0,372.0,0.0
195,11,106.0,180.0,0.0,376.0,0.0
195,11,107.0,184.0,0.0,381.0,0.0
195,11,108.0,185.0,0.0,384.0,0.0
195,11,109.0,188.0,0.0,389.0,0.0
195,11,110.0,187.0,0.0,394.0,0.0
195,11,111.0,188.0,0.0,400.0,0.0
195,11,112.0,190.0,0.0,405.0,0.0
195,11,113.0,189.0,3.0,408.0,0.0
195,11,114.0,192.0,2.0,414.0,0.0
195,11,115.0,186.0,3.0,417.0,0.0
195,11,116.0,188.0,0.0,426.0,0.0
195,11,117.0,190.0,0.0,433.0,0.0
195,11,118.0,189.0,2.0,437.0,0.0
195,11,119.0,186.0,0.0,443.0,0.0
195,11,120.0,185.0,0.0,452.0,0.0
195,11,121.0,186.0,0.0,457.0,0.0
195,11,122.0,184.0,0.0,463.0,0.0
195,11,123.0,188.0,0.0,469.0,0.0
195,11,124.0,187.0,1.0,473.0,0.0
195,11,125.0,190.0,0.0,481.0,0.0
195,11,126.0,192.0,3.0,485.0,0.0
195,11,127.0,192.0,5.0,488.0,0.0
195,11,128.0,187.0,9.0,491.0,0.0
195,11,129.0,191.0,6.0,499.0,0.0
195,11,130.0,181.0,10.0,503.0,0.0
195,11,131.0,186.0,2.0,517.0,0.0
195,11,132.0,186.0,0.0,526.0,0.0
195,11,133.0,183.0,0.0,533.0,0.0
195,11,134.0,179.0,0.0,540.0,0.0
195,11,135.0,182.0,0.0,547.0,0.0
195,11,136.0,182.0,0.0,551.0,0.0
195,11,137.0,186.0,0.0,558.0,0.0
195,11,138.0,180.0,0.0,564.0,0.0
195,11,139.0,182.0,0.0,572.0,0.0
195,11,140.0,183.0,0.0,575.0,0.0
195,11,141.0,183.0,0.0,578.0,0.0
195,11,142.0,185.0,0.0,584.0,0.0
195,11,143.0,189.0,2.0,589.0,0.0
195,11,144.0,189.0,0.0,595.0,0.0
195,11,145.0,189.0,0.0,601.0,0.0
195,11,146.0,186.0,0.0,605.0,0.0
195,11,147.0,188.0,0.0,612.0,0.0
195,11,148.0,190.0,0.0,616.0,0.0
195,11,149.0,189.0,4.0,621.0,0.0
195,11,150.0,187.0,1.0,627.0,0.0
195,11,151.0,186.0,0.0,635.0,0.0
195,11,152.0,186.0,0.0,640.0,0.0
195,11,153.0,183.0,0.0,644.0,0.0
195,11,154.0,184.0,0.0,651.0,0.0
195,11,155.0,182.0,0.0,658.0,0.0
195,11,156.0,182.0,0.0,664.0,0.0
195,11,157.0,180.0,0.0,672.0,0.0
195,11,158.0,179.0,0.0,677.0,0.0
195,11,159.0,183.0,0.0,684.0,0.0
195,11,160.0,179.0,0.0,687.0,0.0
195,11,161.0,175.0,0.0,694.0,0.0
195,11,162.0,177.0,0.0,703.0,0.0
195,11,163.0,178.0,0.0,706.0,0.0
195,11,164.0,182.0,0.0,710.0,0.0
195,11,165.0,180.0,0.0,714.0,0.0
195,11,166.0,185.0,0.0,722.0,0.0
195,11,167.0,182.0,0.0,727.0,0.0
195,11,168.0,180.0,0.0,734.0,0.0
195,11,169.0,175.0,0.0,744.0,0.0
195,11,170.0,176.0,0.0,755.0,0.0
195,11,171.0,176.0,0.0,759.0,0.0
195,11,172.0,176.0,0.0,763.0,0.0
195,11,173.0,172.0,0.0,766.0,0.0
195,11,174.0,174.0,0.0,774.0,0.0
195,11,175.0,180.0,0.0,778.0,0.0
195,11,176.0,182.0,0.0,782.0,0.0
195,11,177.0,182.0,0.0,788.0,0.0
195,11,178.0,180.0,0.0,793.0,0.0
195,11,179.0,181.0,0.0,800.0,0.0
195,11,180.0,182.0,0.0,807.0,0.0
195,11,181.0,180.0,0.0,811.0,0.0
195,11,182.0,181.0,0.0,817.0,0.0
195,11,183.0,184.0,0.0,821.0,0.0
195,11,184.0,183.0,0.0,822.0,0.0
195,11,185.0,178.0,0.0,828.0,0.0
195,11,186.0,177.0,0.0,835.0,0.0
195,11,187.0,178.0,0.0,841.0,0.0
195,11,188.0,173.0,0.0,845.0,0.0
195,11,189.0,169.0,0.0,855.0,0.0
195,11,190.0,165.0,0.0,863.0,0.0
195,11,191.0,165.0,0.0,873.0,0.0
195,11,192.0,168.0,0.0,877.0,0.0
195,11,193.0,164.0,0.0,881.0,0.0
195,11,194.0,164.0,0.0,889.0,0.0
195,11,195.0,166.0,0.0,894.0,0.0
195,11,196.0,172.0,0.0,899.0,0.0
195,11,197.0,169.0,0.0,903.0,0.0
195,11,198.0,166.0,0.0,908.0,0.0
195,11,199.0,163.0,0.0,915.0,0.0
195,11,200.0,164.0,0.0,922.0,0.0
195,11,201.0,158.0,0.0,927.0,0.0
195,11,202.0,155.0,0.0,933.0,0.0
195,11,203.0,149.0,0.0,936.0,0.0
195,11,204.0,144.0,0.0,942.0,0.0
195,11,205.0,138.0,0.0,947.0,0.0
195,11,206.0,132.0,0.0,953.0,0.0
195,11,207.0,131.0,0.0,959.0,0.0
195,11,208.0,126.0,0.0,960.0,0.0
195,11,209.0,119.0,0.0,965.0,0.0
195,11,210.0,115.0,0.0,972.0,0.0
195,11,211.0,110.0,0.0,976.0,0.0
195,11,212.0,102.0,0.0,981.0,0.0
195,11,213.0,98.0,0.0,989.0,0.0
195,11,214.0,95.0,0.0,993.0,0.0
195,11,215.0,88.0,0.0,996.0,0.0
195,11,216.0,78.0,0.0,1003.0,0.0
195,11,217.0,71.0,0.0,1013.0,0.0
195,11,218.0,69.0,0.0,1020.0,0.0
195,11,219.0,67.0,0.0,1022.0,0.0
195,11,220.0,61.0,0.0,1024.0,0.0
195,11,221.0,56.0,0.0,1030.0,0.0
195,11,222.0,52.0,0.0,1035.0,0.0
195,11,223.0,49.0,0.0,1039.0,0.0
195,11,224.0,45.0,0.0,1042.0,0.0
195,11,225.0,43.0,0.0,1046.0,0.0
195,11,226.0,42.0,0.0,1048.0,0.0
195,11,227.0,36.0,0.0,1049.0,0.0
195,11,228.0,32.0,0.0,1055.0,0.0
195,11,229.0,27.0,0.0,1059.0,0.0
195,11,230.0,25.0,0.0,1064.0,0.0
195,11,231.0,23.0,0.0,1066.0,0.0
195,11,232.0,22.0,0.0,1068.0,0.0
195,11,233.0,20.0,0.0,1069.0,0.0
195,11,234.0,19.0,0.0,1071.0,0.0
195,11,235.0,18.0,0.0,1072.0,0.0
195,11,236.0,18.0,0.0,1073.0,0.0
195,11,237.0,17.0,0.0,1073.0,0.0
195,11,238.0,17.0,0.0,1074.0,0.0
195,11,239.0,14.0,0.0,1074.0,0.0
195,11,240.0,14.0,0.0,1077.0,0.0
195,11,241.0,12.0,0.0,1077.0,0.0
195,11,242.0,11.0,0.0,1079.0,0.0
195,11,243.0,10.0,0.0,1080.0,0.0
195,11,244.0,10.0,0.0,1081.0,0.0
195,11,245.0,10.0,0.0,1081.0,0.0
195,11,246.0,10.0,0.0,1081.0,0.0
195,11,247.0,9.0,0.0,1081.0,0.0
195,11,248.0,8.0,0.0,1082.0,0.0
195,11,249.0,8.0,0.0,1083.0,0.0
195,11,250.0,6.0,0.0,1083.0,0.0
195,11,251.0,6.0,0.0,1085.0,0.0
195,11,252.0,6.0,0.0,1085.0,0.0
195,11,253.0,6.0,0.0,1085.0,0.0
195,11,254.0,4.0,0.0,1085.0,0.0
195,11,255.0,4.0,0.0,1087.0,0.0
195,11,256.0,3.0,0.0,1087.0,0.0
195,11,257.0,2.0,0.0,1088.0,0.0
195,11,258.0,2.0,0.0,1089.0,0.0
195,11,259.0,2.0,0.0,1089.0,0.0
195,11,260.0,2.0,0.0,1089.0,0.0
195,11,261.0,1.0,0.0,1089.0,0.0
195,11,262.0,1.0,0.0,1090.0,0.0
195,11,263.0,1.0,0.0,1090.0,0.0
195,11,264.0,1.0,0.0,1090.0,0.0
195,11,265.0,0.0,0.0,1090.0,0.0
195,11,266.0,0.0,0.0,1091.0,0.0
195,12,0.0,5.0,0.0,0.0,0.0
195,12,1.0,13.0,0.0,0.0,0.0
195,12,2.0,15.0,0.0,0.0,0.0
195,12,3.0,21.0,0.0,0.0,0.0
195,12,4.0,25.0,0.0,0.0,0.0
195,12,5.0,30.0,0.0,0.0,0.0
195,12,6.0,35.0,0.0,0.0,0.0
195,12,7.0,43.0,0.0,0.0,0.0
195,12,8.0,49.0,0.0,0.0,0.0
195,12,9.0,52.0,0.0,0.0,0.0
195,12,10.0,55.0,0.0,0.0,0.0
195,12,11.0,58.0,0.0,0.0,0.0
195,12,12.0,61.0,0.0,0.0,0.0
195,12,13.0,66.0,0.0,0.0,0.0
195,12,14.0,71.0,0.0,1.0,0.0
195,12,15.0,73.0,0.0,1.0,0.0
195,12,16.0,77.0,0.0,2.0,0.0
195,12,17.0,85.0,0.0,3.0,0.0
195,12,18.0,94.0,0.0,3.0,0.0
195,12,19.0,98.0,0.0,3.0,0.0
195,12,20.0,100.0,0.0,3.0,0.0
195,12,21.0,103.0,0.0,5.0,0.0
195,12,22.0,108.0,0.0,6.0,0.0
195,12,23.0,115.0,0.0,6.0,0.0
195,12,24.0,117.0,0.0,7.0,0.0
195,12,25.0,117.0,0.0,12.0,0.0
195,12,26.0,122.0,0.0,16.0,0.0
195,12,27.0,125.0,0.0,17.0,0.0
195,12,28.0,128.0,0.0,20.0,0.0
195,12,29.0,127.0,0.0,22.0,0.0
195,12,30.0,129.0,0.0,25.0,0.0
195,12,31.0,131.0,0.0,27.0,0.0
195,12,32.0,129.0,0.0,31.0,0.0
195,12,33.0,130.0,0.0,36.0,0.0
195,12,34.0,132.0,0.0,41.0,0.0
195,12,35.0,133.0,0.0,42.0,0.0
195,12,36.0,136.0,0.0,46.0,0.0
195,12,37.0,135.0,0.0,50.0,0.0
195,12,38.0,133.0,0.0,55.0,0.0
195,12,39.0,136.0,0.0,61.0,0.0
195,12,40.0,140.0,0.0,64.0,0.0
195,12,41.0,143.0,0.0,66.0,0.0
195,12,42.0,146.0,0.0,71.0,0.0
195,12,43.0,143.0,0.0,74.0,0.0
195,12,44.0,145.0,0.0,82.0,0.0
195,12,45.0,142.0,0.0,87.0,0.0
195,12,46.0,142.0,0.0,93.0,0.0
195,12,47.0,146.0,0.0,96.0,0.0
195,12,48.0,143.0,0.0,99.0,0.0
195,12,49.0,146.0,0.0,105.0,0.0
195,12,50.0,151.0,0.0,107.0,0.0
195,12,51.0,151.0,0.0,110.0,0.0
195,12,52.0,154.0,0.0,115.0,0.0
195,12,53.0,155.0,0.0,117.0,0.0
195,12,54.0,152.0,0.0,118.0,0.0
195,12,55.0,148.0,0.0,124.0,0.0
195,12,56.0,152.0,0.0,133.0,0.0
195,12,57.0,152.0,0.0,137.0,0.0
195,12,58.0,156.0,0.0,144.0,0.0
195,12,59.0,156.0,0.0,148.0,0.0
195,12,60.0,154.0,0.0,154.0,0.0
195,12,61.0,161.0,0.0,161.0,0.0
195,12,62.0,160.0,0.0,166.0,0.0
195,12,63.0,156.0,0.0,174.0,0.0
195,12,64.0,158.0,0.0,182.0,0.0
195,12,65.0,153.0,0.0,187.0,0.0
195,12,66.0,155.0,0.0,194.0,0.0
195,12,67.0,159.0,0.0,197.0,0.0
195,12,68.0,160.0,0.0,198.0,0.0
195,12,69.0,157.0,0.0,202.0,0.0
195,12,70.0,159.0,0.0,207.0,0.0
195,12,71.0,161.0,0.0,209.0,0.0
195,12,72.0,160.0,0.0,211.0,0.0
195,12,73.0,161.0,0.0,215.0,0.0
195,12,74.0,165.0,0.0,220.0,0.0
195,12,75.0,161.0,0.0,227.0,0.0
195,12,76.0,156.0,0.0,234.0,0.0
195,12,77.0,153.0,0.0,242.0,0.0
195,12,78.0,153.0,0.0,249.0,0.0
195,12,79.0,154.0,0.0,255.0,0.0
195,12,80.0,154.0,0.0,260.0,0.0
195,12,81.0,156.0,0.0,264.0,0.0
195,12,82.0,156.0,0.0,265.0,0.0
195,12,83.0,150.0,0.0,273.0,0.0
195,12,84.0,152.0,0.0,282.0,0.0
195,12,85.0,155.0,0.0,289.0,0.0
195,12,86.0,152.0,0.0,294.0,0.0
195,12,87.0,152.0,0.0,298.0,0.0
195,12,88.0,154.0,0.0,302.0,0.0
195,12,89.0,152.0,0.0,307.0,0.0
195,12,90.0,153.0,0.0,312.0,0.0
195,12,91.0,151.0,0.0,318.0,0.0
195,12,92.0,154.0,0.0,325.0,0.0
195,12,93.0,155.0,0.0,327.0,0.0
195,12,94.0,154.0,0.0,333.0,0.0
195,12,95.0,157.0,0.0,337.0,0.0
195,12,96.0,158.0,0.0,345.0,0.0
195,12,97.0,164.0,0.0,352.0,0.0
195,12,98.0,168.0,0.0,353.0,0.0
195,12,99.0,168.0,0.0,356.0,0.0
195,12,100.0,170.0,0.0,362.0,0.0
195,12,101.0,167.0,0.0,367.0,0.0
195,12,102.0,168.0,0.0,374.0,0.0
195,12,103.0,172.0,0.0,380.0,0.0
195,12,104.0,174.0,0.0,386.0,0.0
195,12,105.0,171.0,0.0,388.0,0.0
195,12,106.0,174.0,0.0,394.0,0.0
195,12,107.0,176.0,0.0,398.0,0.0
195,12,108.0,174.0,0.0,402.0,0.0
195,12,109.0,174.0,0.0,408.0,0.0
195,12,110.0,173.0,0.0,410.0,0.0
195,12,111.0,175.0,0.0,416.0,0.0
195,12,112.0,176.0,0.0,420.0,0.0
195,12,113.0,174.0,0.0,424.0,0.0
195,12,114.0,173.0,0.0,432.0,0.0
195,12,115.0,178.0,0.0,438.0,0.0
195,12,116.0,175.0,0.0,441.0,0.0
195,12,117.0,177.0,0.0,447.0,0.0
195,12,118.0,176.0,0.0,453.0,0.0
195,12,119.0,176.0,0.0,459.0,0.0
195,12,120.0,177.0,0.0,465.0,0.0
195,12,121.0,174.0,0.0,472.0,0.0
195,12,122.0,176.0,0.0,480.0,0.0
195,12,123.0,178.0,0.0,486.0,0.0
195,12,124.0,177.0,0.0,490.0,0.0
195,12,125.0,175.0,0.0,498.0,0.0
195,12,126.0,177.0,0.0,507.0,0.0
195,12,127.0,179.0,0.0,512.0,0.0
195,12,128.0,180.0,0.0,515.0,0.0
195,12,129.0,183.0,0.0,522.0,0.0
195,12,130.0,187.0,0.0,527.0,0.0
195,12,131.0,184.0,0.0,528.0,0.0
195,12,132.0,182.0,0.0,536.0,0.0
195,12,133.0,181.0,0.0,541.0,0.0
195,12,134.0,183.0,0.0,549.0,0.0
195,12,135.0,181.0,0.0,553.0,0.0
195,12,136.0,184.0,0.0,561.0,0.0
195,12,137.0,186.0,0.0,567.0,0.0
195,12,138.0,190.0,0.0,570.0,0.0
195,12,139.0,188.0,0.0,573.0,0.0
195,12,140.0,188.0,0.0,579.0,0.0
195,12,141.0,187.0,0.0,583.0,0.0
195,12,142.0,180.0,0.0,589.0,0.0
195,12,143.0,184.0,0.0,601.0,0.0
195,12,144.0,181.0,0.0,603.0,0.0
195,12,145.0,181.0,0.0,608.0,0.0
195,12,146.0,180.0,0.0,610.0,0.0
195,12,147.0,181.0,0.0,616.0,0.0
195,12,148.0,186.0,0.0,624.0,0.0
195,12,149.0,185.0,0.0,628.0,0.0
195,12,150.0,187.0,0.0,634.0,0.0
195,12,151.0,186.0,0.0,638.0,0.0
195,12,152.0,185.0,0.0,646.0,0.0
195,12,153.0,184.0,0.0,654.0,0.0
195,12,154.0,183.0,0.0,661.0,0.0
195,12,155.0,180.0,0.0,668.0,0.0
195,12,156.0,177.0,0.0,676.0,0.0
195,12,157.0,174.0,0.0,682.0,0.0
195,12,158.0,181.0,0.0,687.0,0.0
195,12,159.0,177.0,0.0,693.0,0.0
195,12,160.0,180.0,0.0,703.0,0.0
195,12,161.0,181.0,0.0,708.0,0.0
195,12,162.0,181.0,0.0,715.0,0.0
195,12,163.0,184.0,0.0,720.0,0.0
195,12,164.0,181.0,0.0,724.0,0.0
195,12,165.0,183.0,0.0,730.0,0.0
195,12,166.0,177.0,0.0,734.0,0.0
195,12,167.0,176.0,0.0,747.0,0.0
195,12,168.0,178.0,0.0,752.0,0.0
195,12,169.0,182.0,0.0,757.0,0.0
195,12,170.0,182.0,0.0,761.0,0.0
195,12,171.0,187.0,0.0,767.0,0.0
195,12,172.0,187.0,0.0,772.0,0.0
195,12,173.0,187.0,0.0,778.0,0.0
195,12,174.0,190.0,2.0,785.0,0.0
195,12,175.0,190.0,3.0,790.0,0.0
195,12,176.0,190.0,6.0,795.0,0.0
195,12,177.0,187.0,11.0,800.0,0.0
195,12,178.0,191.0,10.0,808.0,0.0
195,12,179.0,189.0,8.0,812.0,0.0
195,12,180.0,190.0,9.0,818.0,1.0
195,12,181.0,191.0,7.0,823.0,5.0
195,12,182.0,186.0,8.0,827.0,6.0
195,12,183.0,189.0,3.0,836.0,9.0
195,12,184.0,188.0,5.0,842.0,9.0
195,12,185.0,191.0,3.0,849.0,9.0
195,12,186.0,192.0,5.0,853.0,9.0
195,12,187.0,185.0,7.0,856.0,9.0
195,12,188.0,190.0,6.0,866.0,9.0
195,12,189.0,190.0,5.0,871.0,9.0
195,12,190.0,187.0,8.0,876.0,9.0
195,12,191.0,190.0,6.0,884.0,9.0
195,12,192.0,190.0,7.0,889.0,9.0
195,12,193.0,191.0,5.0,894.0,9.0
195,12,194.0,191.0,11.0,898.0,9.0
195,12,195.0,190.0,12.0,902.0,9.0
195,12,196.0,188.0,12.0,907.0,9.0
195,12,197.0,183.0,13.0,914.0,13.0
195,12,198.0,189.0,6.0,926.0,15.0
195,12,199.0,192.0,3.0,932.0,18.0
195,12,200.0,190.0,2.0,935.0,18.0
195,12,201.0,187.0,0.0,940.0,18.0
195,12,202.0,181.0,0.0,945.0,18.0
195,12,203.0,175.0,0.0,951.0,18.0
195,12,204.0,169.0,0.0,957.0,18.0
195,12,205.0,162.0,0.0,963.0,18.0
195,12,206.0,159.0,0.0,970.0,18.0
195,12,207.0,153.0,0.0,973.0,18.0
195,12,208.0,149.0,0.0,979.0,18.0
195,12,209.0,142.0,0.0,983.0,18.0
195,12,210.0,135.0,0.0,990.0,18.0
195,12,211.0,132.0,0.0,997.0,18.0
195,12,212.0,127.0,0.0,1000.0,18.0
195,12,213.0,122.0,0.0,1005.0,18.0
195,12,214.0,116.0,0.0,1010.0,18.0
195,12,215.0,113.0,0.0,1016.0,18.0
195,12,216.0,109.0,0.0,1019.0,18.0
195,12,217.0,105.0,0.0,1023.0,18.0
195,12,218.0,100.0,0.0,1027.0,18.0
195,12,219.0,96.0,0.0,1032.0,18.0
195,12,220.0,91.0,0.0,1036.0,18.0
195,12,221.0,85.0,0.0,1041.0,18.0
195,12,222.0,81.0,0.0,1047.0,18.0
195,12,223.0,75.0,0.0,1051.0,18.0
195,12,224.0,71.0,0.0,1057.0,18.0
195,12,225.0,66.0,0.0,1061.0,18.0
195,12,226.0,64.0,0.0,1066.0,18.0
195,12,227.0,61.0,0.0,1068.0,18.0
195,12,228.0,59.0,0.0,1071.0,18.0
195,12,229.0,58.0,0.0,1073.0,18.0
195,12,230.0,58.0,0.0,1074.0,18.0
195,12,231.0,55.0,0.0,1074.0,18.0
195,12,232.0,53.0,0.0,1077.0,18.0
195,12,233.0,52.0,0.0,1079.0,18.0
195,12,234.0,51.0,0.0,1080.0,18.0
195,12,235.0,49.0,0.0,1081.0,18.0
195,12,236.0,48.0,0.0,1083.0,18.0
195,12,237.0,46.0,0.0,1084.0,18.0
195,12,238.0,44.0,0.0,1086.0,18.0
195,12,239.0,44.0,0.0,1088.0,18.0
195,12,240.0,42.0,0.0,1088.0,18.0
195,12,241.0,41.0,0.0,1090.0,18.0
195,12,242.0,39.0,0.0,1091.0,18.0
195,12,243.0,36.0,0.0,1093.0,18.0
195,12,244.0,35.0,0.0,1096.0,18.0
195,12,245.0,34.0,0.0,1097.0,18.0
195,12,246.0,33.0,0.0,1098.0,18.0
195,12,247.0,33.0,0.0,1099.0,18.0
195,12,248.0,33.0,0.0,1099.0,18.0
195,12,249.0,33.0,0.0,1099.0,18.0
195,12,250.0,33.0,0.0,1099.0,18.0
